id,timestamp,source,text,url,ip_address,domain,hash,cve,severity,category
141,2025-11-03 16:15:17,darkweb,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 203.0.113.42 Domain: badactor.io,https://phishing-site.org/thread/8818,,phishing-site.org,,,low,malware
142,2025-11-05 16:15:17,siem,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port. Domain: malware.net,https://malware.net/thread/2838,10.0.0.50,,,,medium,hack
143,2025-11-16 16:15:17,siem,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 198.51.100.23,https://badactor.io/thread/9394,,c2-server.xyz,,,high,hack
144,2025-11-25 16:15:17,osint,SQL injection vulnerability exploited on web application. Database breach confirmed. Domain: malware.net,https://evil.com/thread/2735,,,,,high,hack
145,2025-11-14 16:15:17,darkweb,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 198.51.100.23,https://badactor.io/thread/7180,203.0.113.42,c2-server.xyz,,,high,hack
146,2025-11-03 16:15:17,honeypot,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected. IP: 192.168.1.100,https://badactor.io/thread/6715,,c2-server.xyz,,CVE-2019-0708,low,vulnerability
147,2025-11-09 16:15:17,honeypot,Phishing campaign targeting employees via email. Credential harvesting attempt. Domain: evil.com,https://evil.com/thread/5710,198.51.100.23,c2-server.xyz,,,critical,hack
148,2025-11-03 16:15:17,ids,Phishing campaign targeting employees via email. Credential harvesting attempt.,https://evil.com/thread/3775,172.16.0.1,,,,high,hack
149,2025-11-02 16:15:17,siem,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected. Domain: phishing-site.org,https://malware.net/thread/6991,10.0.0.50,c2-server.xyz,,,critical,vulnerability
150,2025-11-20 16:15:17,siem,SQL injection vulnerability exploited on web application. Database breach confirmed. IP: 198.51.100.23,https://evil.com/thread/7365,172.16.0.1,c2-server.xyz,,,high,hack
151,2025-11-18 16:15:17,osint,Emotet malware spreading through network. Botnet communication observed. IP: 172.16.0.1 Domain: badactor.io,https://badactor.io/thread/7914,,malware.net,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,critical,malware
152,2025-11-19 16:15:17,honeypot,Buffer overflow vulnerability in legacy application. Remote code execution possible. IP: 192.168.1.100 Domain: phishing-site.org CVE-2019-0708,https://malware.net/thread/7381,,,,,critical,vulnerability
153,2025-11-25 16:15:17,osint,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. Domain: badactor.io,https://phishing-site.org/thread/4826,10.0.0.50,c2-server.xyz,5d41402abc4b2a76b9719d911017c592,,low,vulnerability
154,2025-11-21 16:15:17,ids,Emotet malware spreading through network. Botnet communication observed.,https://c2-server.xyz/thread/6894,192.168.1.100,,,,low,malware
155,2025-11-26 16:15:17,honeypot,CSRF vulnerability in web application. Unauthorized actions possible. Domain: malware.net,https://evil.com/thread/1130,,badactor.io,,,low,vulnerability
156,2025-11-22 16:15:17,osint,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port. Domain: c2-server.xyz,https://phishing-site.org/thread/1271,,,,,critical,hack
157,2025-10-31 16:15:17,ids,Buffer overflow vulnerability in legacy application. Remote code execution possible.,https://phishing-site.org/thread/5015,198.51.100.23,evil.com,,CVE-2019-0708,critical,vulnerability
158,2025-11-14 16:15:17,ids,SQL injection vulnerability exploited on web application. Database breach confirmed.,https://evil.com/thread/3544,192.168.1.100,c2-server.xyz,5d41402abc4b2a76b9719d911017c592,,high,hack
159,2025-11-11 16:15:17,darkweb,Buffer overflow vulnerability in legacy application. Remote code execution possible. Domain: phishing-site.org,https://phishing-site.org/thread/7312,172.16.0.1,,,,low,vulnerability
160,2025-11-23 16:15:17,siem,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 192.168.1.100,https://phishing-site.org/thread/1942,198.51.100.23,malware.net,,,low,hack
161,2025-11-26 16:15:17,darkweb,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected.,https://malware.net/thread/9496,,,5d41402abc4b2a76b9719d911017c592,,high,vulnerability
162,2025-11-03 16:15:17,siem,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 10.0.0.50 Domain: phishing-site.org,https://c2-server.xyz/thread/1968,,phishing-site.org,,CVE-2020-1472,high,vulnerability
163,2025-11-12 16:15:17,darkweb,Emotet malware spreading through network. Botnet communication observed.,https://malware.net/thread/4894,192.168.1.100,,5d41402abc4b2a76b9719d911017c592,,high,malware
164,2025-11-06 16:15:17,osint,Ransomware infection detected. WannaCry variant encrypting files on network shares.,https://malware.net/thread/7442,,,,,high,malware
165,2025-11-05 16:15:17,siem,XSS vulnerability found in user input validation. Session hijacking risk. Domain: c2-server.xyz,https://phishing-site.org/thread/9724,,,,,medium,vulnerability
166,2025-11-24 16:15:17,darkweb,CSRF vulnerability in web application. Unauthorized actions possible.,https://phishing-site.org/thread/8844,,,,,high,vulnerability
167,2025-11-01 16:15:17,darkweb,CSRF vulnerability in web application. Unauthorized actions possible. IP: 198.51.100.23 Domain: malware.net,https://badactor.io/thread/7088,,,,,medium,vulnerability
168,2025-11-01 16:15:17,darkweb,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 172.16.0.1,https://phishing-site.org/thread/3875,,phishing-site.org,5d41402abc4b2a76b9719d911017c592,,medium,hack
169,2025-11-15 16:15:17,darkweb,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 172.16.0.1 Domain: malware.net,https://evil.com/thread/7662,192.168.1.100,,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,critical,hack
170,2025-11-30 16:15:17,honeypot,Spyware installation via drive-by download. Data exfiltration to evil.com detected. IP: 198.51.100.23,https://badactor.io/thread/2752,203.0.113.42,badactor.io,,,high,malware
171,2025-11-18 16:15:17,siem,Ransomware infection detected. WannaCry variant encrypting files on network shares. IP: 203.0.113.42,https://evil.com/thread/9800,,,,,medium,malware
172,2025-11-10 16:15:17,osint,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 198.51.100.23,https://c2-server.xyz/thread/6321,,c2-server.xyz,5d41402abc4b2a76b9719d911017c592,,high,malware
173,2025-11-19 16:15:17,siem,SQL injection vulnerability exploited on web application. Database breach confirmed.,https://malware.net/thread/7549,198.51.100.23,badactor.io,,,high,hack
174,2025-11-28 16:15:17,osint,Phishing campaign targeting employees via email. Credential harvesting attempt. IP: 10.0.0.50,https://evil.com/thread/1534,,phishing-site.org,,,critical,hack
175,2025-11-30 16:15:17,siem,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 203.0.113.42 Domain: malware.net,https://badactor.io/thread/5198,192.168.1.100,badactor.io,,CVE-2019-0708,high,vulnerability
176,2025-11-12 16:15:17,ids,Ransomware infection detected. WannaCry variant encrypting files on network shares. Domain: c2-server.xyz,https://badactor.io/thread/5295,198.51.100.23,,,,high,malware
177,2025-11-20 16:15:17,darkweb,CSRF vulnerability in web application. Unauthorized actions possible. Domain: evil.com CVE-2021-44228,https://badactor.io/thread/2651,,malware.net,,,medium,vulnerability
178,2025-11-28 16:15:17,ids,Buffer overflow vulnerability in legacy application. Remote code execution possible. IP: 172.16.0.1 Domain: phishing-site.org,https://phishing-site.org/thread/8661,,phishing-site.org,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,low,vulnerability
179,2025-11-10 16:15:17,darkweb,Emotet malware spreading through network. Botnet communication observed. IP: 203.0.113.42,https://phishing-site.org/thread/6671,,evil.com,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,low,malware
180,2025-11-11 16:15:17,ids,Trojan horse discovered in email attachment. Keylogger functionality identified.,https://malware.net/thread/7299,10.0.0.50,c2-server.xyz,,,low,malware
181,2025-11-13 16:15:17,honeypot,XSS vulnerability found in user input validation. Session hijacking risk. Domain: malware.net,https://malware.net/thread/2103,203.0.113.42,,,CVE-2021-44228,medium,vulnerability
182,2025-11-01 16:15:17,siem,Cryptominer malware consuming CPU resources. Monero mining activity detected. Domain: evil.com,https://c2-server.xyz/thread/7725,172.16.0.1,phishing-site.org,,,high,malware
183,2025-11-18 16:15:17,honeypot,DDoS attack from botnet targeting api.example.com. Traffic spike detected.,https://phishing-site.org/thread/1414,10.0.0.50,,,,high,hack
184,2025-11-12 16:15:17,honeypot,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 10.0.0.50,https://phishing-site.org/thread/8041,,,,,high,hack
185,2025-11-15 16:15:17,osint,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port. IP: 192.168.1.100 Domain: evil.com,https://c2-server.xyz/thread/6852,,phishing-site.org,,,high,hack
186,2025-11-23 16:15:17,siem,Cryptominer malware consuming CPU resources. Monero mining activity detected. IP: 10.0.0.50 Domain: badactor.io,https://phishing-site.org/thread/1963,10.0.0.50,,5d41402abc4b2a76b9719d911017c592,,critical,malware
187,2025-11-10 16:15:17,darkweb,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. Domain: evil.com,https://c2-server.xyz/thread/8648,,phishing-site.org,,,medium,vulnerability
188,2025-11-17 16:15:17,osint,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port.,https://c2-server.xyz/thread/6118,,,,,critical,hack
189,2025-11-16 16:15:17,darkweb,Ransomware infection detected. WannaCry variant encrypting files on network shares.,https://malware.net/thread/2729,172.16.0.1,evil.com,5d41402abc4b2a76b9719d911017c592,,critical,malware
190,2025-11-09 16:15:17,darkweb,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port. IP: 203.0.113.42 Domain: phishing-site.org,https://evil.com/thread/4072,198.51.100.23,,,,medium,hack
191,2025-11-07 16:15:17,honeypot,Buffer overflow vulnerability in legacy application. Remote code execution possible. IP: 10.0.0.50 CVE-2019-0708,https://badactor.io/thread/5607,,,5d41402abc4b2a76b9719d911017c592,CVE-2021-44228,low,vulnerability
192,2025-11-09 16:15:17,ids,Phishing campaign targeting employees via email. Credential harvesting attempt. IP: 203.0.113.42,https://evil.com/thread/4876,10.0.0.50,phishing-site.org,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,high,hack
193,2025-11-07 16:15:17,ids,Trojan horse discovered in email attachment. Keylogger functionality identified. Domain: evil.com,https://phishing-site.org/thread/1667,172.16.0.1,badactor.io,5d41402abc4b2a76b9719d911017c592,,medium,malware
194,2025-11-26 16:15:17,honeypot,Spyware installation via drive-by download. Data exfiltration to evil.com detected. Domain: badactor.io,https://evil.com/thread/1953,,badactor.io,,,high,malware
195,2025-11-11 16:15:17,honeypot,CSRF vulnerability in web application. Unauthorized actions possible. CVE-2020-1472,https://c2-server.xyz/thread/9508,10.0.0.50,,,,critical,vulnerability
196,2025-11-18 16:15:17,osint,DDoS attack from botnet targeting api.example.com. Traffic spike detected. Domain: evil.com,https://badactor.io/thread/9306,,,,,low,hack
197,2025-11-12 16:15:17,darkweb,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 192.168.1.100,https://malware.net/thread/7835,,,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,critical,hack
198,2025-11-05 16:15:17,ids,DDoS attack from botnet targeting api.example.com. Traffic spike detected.,https://phishing-site.org/thread/4488,10.0.0.50,phishing-site.org,,,high,hack
199,2025-11-07 16:15:17,darkweb,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 192.168.1.100,https://badactor.io/thread/7147,10.0.0.50,,,,critical,malware
200,2025-11-28 16:15:17,honeypot,Ransomware infection detected. WannaCry variant encrypting files on network shares.,https://badactor.io/thread/8388,10.0.0.50,,,,low,malware
