id,timestamp,source,text,url,ip_address,domain,hash,cve,severity,category
138,2025-11-02 16:14:58,osint,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected.,https://malware.net/thread/7933,192.168.1.100,,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,CVE-2019-0708,critical,vulnerability
139,2025-11-09 16:14:58,osint,SQL injection vulnerability exploited on web application. Database breach confirmed.,https://badactor.io/thread/1295,172.16.0.1,,,,high,hack
140,2025-11-18 16:14:58,osint,SQL injection vulnerability exploited on web application. Database breach confirmed. IP: 172.16.0.1 Domain: badactor.io,https://phishing-site.org/thread/7819,,,,,medium,hack
141,2025-11-25 16:14:58,darkweb,Backdoor installed via compromised admin credentials. Lateral movement observed.,https://malware.net/thread/3969,10.0.0.50,phishing-site.org,,,low,hack
142,2025-11-18 16:14:58,osint,Ransomware infection detected. WannaCry variant encrypting files on network shares. Domain: malware.net,https://phishing-site.org/thread/6464,,,5d41402abc4b2a76b9719d911017c592,,low,malware
143,2025-11-01 16:14:58,siem,Backdoor installed via compromised admin credentials. Lateral movement observed.,https://evil.com/thread/4177,,c2-server.xyz,,,high,hack
144,2025-11-02 16:14:58,ids,Buffer overflow vulnerability in legacy application. Remote code execution possible. IP: 172.16.0.1 Domain: evil.com,https://badactor.io/thread/1246,,evil.com,,CVE-2021-44228,medium,vulnerability
145,2025-11-20 16:14:58,osint,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port. Domain: phishing-site.org,https://badactor.io/thread/7530,,evil.com,,,high,hack
146,2025-11-05 16:14:58,honeypot,Unauthorized access detected on server 192.168.1.100. Brute force attack on SSH port.,https://c2-server.xyz/thread/1960,,,,,low,hack
147,2025-11-21 16:14:58,ids,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 192.168.1.100 Domain: evil.com,https://badactor.io/thread/2176,,phishing-site.org,,,high,malware
148,2025-11-21 16:14:58,darkweb,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 10.0.0.50,https://evil.com/thread/6978,10.0.0.50,,,,low,malware
149,2025-11-14 16:14:58,osint,Buffer overflow vulnerability in legacy application. Remote code execution possible. IP: 203.0.113.42,https://malware.net/thread/2075,172.16.0.1,evil.com,,CVE-2021-44228,critical,vulnerability
150,2025-11-13 16:14:58,siem,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 192.168.1.100,https://malware.net/thread/4395,,evil.com,,,low,hack
151,2025-11-11 16:14:58,darkweb,Trojan horse discovered in email attachment. Keylogger functionality identified. Domain: malware.net,https://evil.com/thread/2941,198.51.100.23,,,,high,malware
152,2025-11-08 16:14:58,darkweb,Spyware installation via drive-by download. Data exfiltration to evil.com detected. Domain: badactor.io,https://evil.com/thread/1517,,c2-server.xyz,,,high,malware
153,2025-11-09 16:14:58,ids,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 172.16.0.1,https://phishing-site.org/thread/7451,,malware.net,,,medium,hack
154,2025-11-09 16:14:58,honeypot,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 192.168.1.100 Domain: evil.com,https://evil.com/thread/3962,,,,,low,hack
155,2025-11-18 16:14:58,siem,Ransomware infection detected. WannaCry variant encrypting files on network shares. IP: 172.16.0.1 Domain: malware.net,https://malware.net/thread/4096,,c2-server.xyz,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,high,malware
156,2025-11-16 16:14:58,darkweb,SQL injection vulnerability exploited on web application. Database breach confirmed. IP: 172.16.0.1,https://c2-server.xyz/thread/9013,,,,,medium,hack
157,2025-11-11 16:14:58,honeypot,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. Domain: evil.com CVE-2021-44228,https://phishing-site.org/thread/8770,,badactor.io,,,low,vulnerability
158,2025-11-08 16:14:58,honeypot,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 203.0.113.42 Domain: evil.com,https://badactor.io/thread/4130,203.0.113.42,evil.com,,,critical,malware
159,2025-11-02 16:14:58,siem,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 172.16.0.1,https://malware.net/thread/3417,,phishing-site.org,,,medium,hack
160,2025-11-20 16:14:58,honeypot,Cryptominer malware consuming CPU resources. Monero mining activity detected.,https://evil.com/thread/7230,,,,,high,malware
161,2025-11-05 16:14:58,ids,Ransomware infection detected. WannaCry variant encrypting files on network shares. Domain: phishing-site.org,https://evil.com/thread/2566,192.168.1.100,,,,critical,malware
162,2025-11-06 16:14:58,siem,Ransomware infection detected. WannaCry variant encrypting files on network shares. IP: 10.0.0.50,https://evil.com/thread/6987,192.168.1.100,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,high,malware
163,2025-11-07 16:14:58,honeypot,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. Domain: badactor.io,https://evil.com/thread/8922,,,,CVE-2017-5638,critical,vulnerability
164,2025-11-13 16:14:58,ids,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 172.16.0.1,https://malware.net/thread/2148,192.168.1.100,,,,high,vulnerability
165,2025-11-17 16:14:58,osint,Trojan horse discovered in email attachment. Keylogger functionality identified. Domain: badactor.io,https://c2-server.xyz/thread/5237,,evil.com,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,high,malware
166,2025-11-29 16:14:58,honeypot,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected. CVE-2017-5638,https://badactor.io/thread/5329,,,,CVE-2020-1472,low,vulnerability
167,2025-11-30 16:14:58,honeypot,Cryptominer malware consuming CPU resources. Monero mining activity detected.,https://malware.net/thread/1100,,c2-server.xyz,,,low,malware
168,2025-11-05 16:14:58,osint,CSRF vulnerability in web application. Unauthorized actions possible. IP: 203.0.113.42 Domain: c2-server.xyz,https://phishing-site.org/thread/1944,,phishing-site.org,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,CVE-2017-5638,low,vulnerability
169,2025-11-27 16:14:58,osint,Ransomware infection detected. WannaCry variant encrypting files on network shares. Domain: evil.com,https://c2-server.xyz/thread/7460,,badactor.io,,,high,malware
170,2025-11-20 16:14:58,honeypot,Emotet malware spreading through network. Botnet communication observed. Domain: c2-server.xyz,https://malware.net/thread/2999,,c2-server.xyz,,,high,malware
171,2025-11-12 16:14:58,honeypot,SQL injection vulnerability exploited on web application. Database breach confirmed.,https://malware.net/thread/6593,203.0.113.42,,,,low,hack
172,2025-11-08 16:14:58,darkweb,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 203.0.113.42,https://c2-server.xyz/thread/3155,198.51.100.23,badactor.io,,,medium,malware
173,2025-11-29 16:14:58,darkweb,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected.,https://malware.net/thread/2013,,,,CVE-2021-44228,critical,vulnerability
174,2025-11-25 16:14:58,darkweb,CVE-2021-44228 Log4Shell vulnerability discovered in production systems.,https://phishing-site.org/thread/8809,10.0.0.50,badactor.io,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,low,vulnerability
175,2025-11-12 16:14:58,ids,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 172.16.0.1,https://malware.net/thread/4485,,,,CVE-2020-1472,critical,vulnerability
176,2025-11-24 16:14:58,honeypot,DDoS attack from botnet targeting api.example.com. Traffic spike detected. IP: 198.51.100.23 Domain: phishing-site.org,https://badactor.io/thread/6995,,evil.com,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,high,hack
177,2025-11-03 16:14:58,ids,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. Domain: c2-server.xyz CVE-2021-44228,https://evil.com/thread/7161,192.168.1.100,evil.com,,CVE-2019-0708,low,vulnerability
178,2025-11-06 16:14:58,darkweb,Spyware installation via drive-by download. Data exfiltration to evil.com detected.,https://c2-server.xyz/thread/9823,172.16.0.1,phishing-site.org,,,critical,malware
179,2025-11-24 16:14:58,ids,Phishing campaign targeting employees via email. Credential harvesting attempt.,https://c2-server.xyz/thread/8796,,evil.com,,,medium,hack
180,2025-11-10 16:14:58,osint,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 203.0.113.42 CVE-2017-5638,https://malware.net/thread/6047,172.16.0.1,,,,critical,vulnerability
181,2025-10-31 16:14:58,osint,Ransomware infection detected. WannaCry variant encrypting files on network shares. Domain: malware.net,https://badactor.io/thread/3036,203.0.113.42,,,,critical,malware
182,2025-11-27 16:14:58,ids,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 203.0.113.42,https://badactor.io/thread/8817,,evil.com,,,low,vulnerability
183,2025-11-15 16:14:58,siem,Buffer overflow vulnerability in legacy application. Remote code execution possible. IP: 172.16.0.1 Domain: evil.com,https://evil.com/thread/1066,,c2-server.xyz,,,low,vulnerability
184,2025-11-21 16:14:58,siem,Buffer overflow vulnerability in legacy application. Remote code execution possible. IP: 198.51.100.23 CVE-2017-5638,https://evil.com/thread/7492,,,,,medium,vulnerability
185,2025-11-02 16:14:58,honeypot,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 172.16.0.1 Domain: malware.net,https://badactor.io/thread/4049,,evil.com,,,high,hack
186,2025-11-21 16:14:58,osint,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 198.51.100.23 Domain: c2-server.xyz,https://c2-server.xyz/thread/3449,,,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,high,malware
187,2025-11-17 16:14:58,osint,Cryptominer malware consuming CPU resources. Monero mining activity detected. IP: 203.0.113.42 Domain: evil.com,https://phishing-site.org/thread/4211,,c2-server.xyz,,,low,malware
188,2025-11-23 16:14:58,darkweb,DDoS attack from botnet targeting api.example.com. Traffic spike detected. Domain: badactor.io,https://phishing-site.org/thread/1373,,badactor.io,,,low,hack
189,2025-11-16 16:14:58,honeypot,Buffer overflow vulnerability in legacy application. Remote code execution possible. Domain: c2-server.xyz,https://evil.com/thread/3521,10.0.0.50,phishing-site.org,,CVE-2017-5638,medium,vulnerability
190,2025-11-03 16:14:58,osint,Trojan horse discovered in email attachment. Keylogger functionality identified.,https://evil.com/thread/8615,203.0.113.42,malware.net,,,medium,malware
191,2025-11-01 16:14:58,siem,Phishing campaign targeting employees via email. Credential harvesting attempt. IP: 172.16.0.1,https://phishing-site.org/thread/5550,203.0.113.42,,,,critical,hack
192,2025-11-19 16:14:58,darkweb,Unpatched Apache Struts vulnerability CVE-2017-5638. Exploitation attempts detected.,https://malware.net/thread/5993,,phishing-site.org,,CVE-2019-0708,low,vulnerability
193,2025-11-12 16:14:58,ids,SQL injection vulnerability exploited on web application. Database breach confirmed. IP: 172.16.0.1,https://badactor.io/thread/3011,,,,,high,hack
194,2025-11-14 16:14:58,darkweb,CVE-2021-44228 Log4Shell vulnerability discovered in production systems. IP: 10.0.0.50 Domain: malware.net,https://badactor.io/thread/1947,10.0.0.50,evil.com,adc83b19e793491b1c6ea0fd8b46cd9f32e592fc,,low,vulnerability
195,2025-11-06 16:14:58,ids,SQL injection vulnerability exploited on web application. Database breach confirmed. IP: 198.51.100.23 Domain: malware.net,https://evil.com/thread/4455,10.0.0.50,,,,critical,hack
196,2025-11-19 16:14:58,honeypot,Cryptominer malware consuming CPU resources. Monero mining activity detected. IP: 10.0.0.50 Domain: malware.net,https://phishing-site.org/thread/3140,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,medium,malware
197,2025-11-23 16:14:58,ids,Backdoor installed via compromised admin credentials. Lateral movement observed. IP: 192.168.1.100 Domain: malware.net,https://malware.net/thread/9257,,,,,low,hack
198,2025-11-01 16:14:58,osint,XSS vulnerability found in user input validation. Session hijacking risk. Domain: malware.net CVE-2019-0708,https://malware.net/thread/1804,,malware.net,,CVE-2019-0708,high,vulnerability
199,2025-11-05 16:14:58,honeypot,DDoS attack from botnet targeting api.example.com. Traffic spike detected.,https://badactor.io/thread/2935,172.16.0.1,,,,low,hack
200,2025-11-29 16:14:58,honeypot,Trojan horse discovered in email attachment. Keylogger functionality identified. IP: 172.16.0.1 Domain: malware.net,https://c2-server.xyz/thread/5649,,,5d41402abc4b2a76b9719d911017c592,,low,malware
